,alti,drct,dwpf,feel,gust,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,lat,lon,metar,mslp,p01i,peak_wind_drct,peak_wind_gust,peak_wind_time,relh,sknt,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,snowdepth,station,tmpf,valid,vsby,wxcodes
23458,30.257998402259663,277.9837087547611,29.919896146877985,34.78,,,,,33.3899,-84.331,KHMP 221215Z AUTO 35004KT 10SM CLR 04/00 A3026 RMK AO2 T00351001,1024.499996434302,,,,,62.03136849313113,3.199817401104153,CLR,,,,,,,,,HMP,38.3,22-04-2021 12:15,10.0,
23464,30.267997688982724,19.999429378450476,24.759916689253767,43.73,,,,,33.3899,-84.331,KHMP 221315Z AUTO 02005KT 10SM CLR 08/M03 A3028 RMK AO2 T00811027,1024.699992868604,,,,,39.37165651435826,5.400148361602876,CLR,,,,,,,,,HMP,46.6,22-04-2021 13:15,10.0,
23470,30.275997375140868,33.99791723134424,21.95999087005521,50.7,,,,,33.3899,-84.331,KHMP 221415Z AUTO 06006KT 10SM CLR 10/M05 A3029 RMK AO2 T01041054,1024.849994651453,,,,,31.085924335582533,3.999828813535143,CLR,,,,,,,,,HMP,50.7,22-04-2021 14:15,10.0,
23476,30.269996861581475,214.01261073624445,21.020033096049872,53.8,,,,,33.3899,-84.331,KHMP 221515Z AUTO 02007KT 340V040 10SM CLR 12/M07 A3029 RMK AO2 T01211066,1024.349991085755,,,,,27.088010670622975,5.199845932181629,CLR,,,,,,,,,HMP,53.8,22-04-2021 15:15,10.0,
23483,30.25199660480178,154.0224539579737,21.10010128532504,55.0,15.0,,,,33.3899,-84.331,KHMP 221615Z AUTO 08005KT 10SM CLR 13/M06 A3027 RMK AO2 T01281063,1023.799996434302,,,,,25.78201386610365,4.400276751451519,CLR,,,,,,,,,HMP,55.0,22-04-2021 16:15,10.0,
23489,30.23199660480178,112.5155146586775,23.16009358193412,55.9,16.0,,,,33.3899,-84.331,KHMP 221715Z AUTO 04005KT 10SM CLR 13/M06 A3026 RMK AO2 T01331058,1023.0499946514531,,,,,26.08401546384399,4.000142663528069,CLR,,,,,,,,,HMP,55.9,22-04-2021 17:15,10.0,
23495,30.209996861581477,292.4983950353092,23.800074180801438,59.0,,,,,33.3899,-84.331,KHMP 221815Z AUTO 23006KT 10SM CLR 15/M05 A3023 RMK AO2 T01501049,1022.299992868604,,,,,25.390046505656287,5.750231828233113,CLR,,,,,,,,,HMP,59.0,22-04-2021 18:15,10.0,
23501,30.18999686158148,254.0070471761366,25.459939514115753,60.4,15.500017828489927,,,,33.3899,-84.331,KHMP 221915Z AUTO 02007KT 330V050 10SM CLR 16/M04 A3021 RMK AO2 T01581039,1021.6999928686039,,,,,25.5499400847373,7.2003166949599855,CLR,,,,,,,,,HMP,60.4,22-04-2021 19:15,10.0,
23507,30.165997375140872,238.00938672448964,25.67996262428851,62.2,18.0,,,,33.3899,-84.331,KHMP 222015Z AUTO 01003KT 10SM CLR 17/M03 A3019 RMK AO2 T01681030,1021.099992868604,,,,,25.105987959885304,6.200273898343771,CLR,,,,,,,,,HMP,62.2,22-04-2021 20:15,10.0,
23513,30.15399763192057,288.0001141243099,25.699908700552076,62.8,19.0,,,,33.3899,-84.331,KHMP 222115Z AUTO 28004KT 10SM CLR 17/M03 A3017 RMK AO2 T01711032,1020.749991085755,,,,,24.91400462203455,6.200202570650081,CLR,,,,,,,,,HMP,62.8,22-04-2021 21:15,10.0,
23519,30.14799768898272,311.9960341802308,26.020118689282306,62.4,,,,,33.3899,-84.331,KHMP 222215Z AUTO 31004KT 10SM CLR 17/M04 A3016 RMK AO2 T01691041,1020.699989302906,,,,,26.238242913593634,5.600236807943052,CLR,,,,,,,,,HMP,62.4,22-04-2021 22:15,10.0,
23525,30.141997175423327,257.9822822008873,28.299941511291177,60.3,,,,,33.3899,-84.331,KHMP 222315Z AUTO 33004KT 10SM CLR 16/M03 A3016 RMK AO2 T01571028,1020.1999928686039,,,,,32.20996861581477,2.7998116948886573,CLR,,,,,,,,,HMP,60.3,22-04-2021 23:15,10.0,
23531,30.15599794576242,109.99843079073881,33.77985135308635,52.9,,,,,33.3899,-84.331,KHMP 230015Z AUTO 00000KT 10SM CLR 12/01 A3016 RMK AO2 T01160009,1020.799992868604,,,,,52.051501447952184,1.4000485028317093,CLR,,,,,,,,,HMP,52.9,23-04-2021 00:15,10.0,
23537,30.17999814547997,67.9912694902923,36.19986019772037,46.64,,,,,33.3899,-84.331,KHMP 230115Z AUTO 34003KT 10SM CLR 09/02 A3018 RMK AO2 T00870020,1021.6999928686039,,,,,68.85096106934478,0.5999229660908144,CLR,,,,,,,,,HMP,47.7,23-04-2021 01:15,10.0,
23543,30.185996661863932,10.00228248619809,36.379899855918055,41.7,,,,,33.3899,-84.331,KHMP 230215Z AUTO 00000KT 10SM CLR 05/03 A3020 RMK AO2 T00540027,1021.599992868604,,,,,77.72674674389079,0.6001369491718854,CLR,,,,,,,,,HMP,41.7,23-04-2021 02:15,10.0,
23549,30.19199717542334,0.0,36.579945505642016,40.5,,,,,33.3899,-84.331,KHMP 230315Z AUTO 00000KT 10SM CLR 05/03 A3020 RMK AO2 T00470028,1021.799992868604,,,,,82.90696258149188,0.0,CLR,,,,,,,,,HMP,40.5,23-04-2021 03:15,10.0,
23555,30.191996604801787,0.0,36.679984022596614,38.5,,,,,33.3899,-84.331,KHMP 230415Z AUTO 00000KT 10SM CLR 04/03 A3021 RMK AO2 T00360028,1021.649991085755,,,,,88.50498067019502,0.0,CLR,,,,,,,,,HMP,38.5,23-04-2021 04:15,10.0,
23561,30.193996918643634,0.0,36.360037946333044,38.1,,,,,33.3899,-84.331,KHMP 230515Z AUTO 00000KT 10SM CLR 03/03 A3021 RMK AO2 T00340025,1021.8499946514531,,,,,90.89917773434713,0.0,CLR,,,,,,,,,HMP,38.1,23-04-2021 05:15,10.0,
23567,30.18399634802208,0.0,35.84002054237578,36.9,,,,,33.3899,-84.331,KHMP 230615Z AUTO 00000KT 10SM CLR 03/02 A3021 RMK AO2 T00270022,1021.449994651453,,,,,92.8372722863379,0.0,CLR,,,,,,,,,HMP,36.9,23-04-2021 06:15,10.0,
23573,30.16999614830454,0.0,35.70010984464828,35.6,,,,,33.3899,-84.331,KHMP 230715Z AUTO 00000KT 10SM CLR 02/02 A3019 RMK AO2 T00200016,1020.8999928686042,,,,,93.90738170302002,0.0,CLR,,,,,,,,,HMP,35.6,23-04-2021 07:15,10.0,
23579,30.17599737514087,0.0,36.14005335311488,36.1,,,,,33.3899,-84.331,KHMP 230815Z AUTO 00000KT 10SM CLR 02/02 A3018 RMK AO2 T00230020,1021.2499982171511,,,,,95.31142455669838,0.0,CLR,,,,,,,,,HMP,36.1,23-04-2021 08:15,10.0,
23585,30.179997432203027,0.0,37.38001540678184,36.9,,,,,33.3899,-84.331,KHMP 230915Z AUTO 00000KT 10SM CLR 03/02 A3020 RMK AO2 T00270024,1021.4499910857551,,,,,96.24974963979514,0.0,CLR,,,,,,,,,HMP,36.9,23-04-2021 09:15,10.0,
23591,30.1779956918073,6.0013694917188545,38.64004622034551,38.8,,,,,33.3899,-84.331,KHMP 231015Z AUTO 00000KT 10SM CLR 04/03 A3020 RMK AO2 T00380034,1020.849991085755,,,,,93.323230716558,0.6001369491718854,CLR,,,,10499.919758920134,,,,,HMP,38.8,23-04-2021 10:15,10.0,
23597,30.201999743220302,27.996405084238006,39.75996661863936,38.75,,,,,33.3899,-84.331,KHMP 231115Z AUTO 09004KT 10SM OVC110 05/05 A3019 RMK AO2 T00540048,1022.5999964343019,,,,,84.88517796259576,1.3998202542119003,OVC,,,,11000.0,,,,,HMP,41.7,23-04-2021 11:15,9.599937231629552,
23603,30.229997432203024,19.99743220302715,40.06002225424043,45.5,,,,,33.3899,-84.331,KHMP 231215Z AUTO 00000KT 10SM BKN110 08/05 A3023 RMK AO2 T00750054,1023.199996434302,,,,,72.94978373443274,0.5999229660908144,BKN,,,,11000.0,,,,,HMP,45.5,23-04-2021 12:15,10.0,
23609,30.235997945762424,69.99554184424987,39.239967759882454,50.2,,,,,33.3899,-84.331,KHMP 231315Z AUTO 09006KT 10SM OVC110 10/05 A3024 RMK AO2 T01010048,1023.499992868604,,,,,62.215766701379465,4.599908700552076,OVC,,,,8899.948644060543,10000.0,,,,HMP,50.2,23-04-2021 13:15,10.0,
23615,30.245997945762422,118.00054209047205,36.57994693219589,54.0,,,,,33.3899,-84.331,KHMP 231415Z AUTO 11007KT 10SM OVC100 12/04 A3025 RMK AO2 T01220041,1023.899992868604,,,,,49.47186578981156,5.599908700552076,OVC,,,,9599.8801694746,9000.0,,,,HMP,54.0,23-04-2021 14:15,10.0,
23621,30.255997232485484,117.49754801433743,33.65977118075864,56.7,,,,,33.3899,-84.331,KHMP 231515Z AUTO 12004KT 10SM OVC120 14/02 A3027 RMK AO2 T01370016,1023.9999893029061,,,,,40.06179417680708,5.3999771751380194,OVC,,,,9059.41454229019,9000.0,11500.017828489927,,,HMP,56.7,23-04-2021 15:15,10.0,
23627,30.229996148304533,102.50066872336252,33.55986248020656,62.6,,,,,33.3899,-84.331,KHMP 231615Z AUTO 09005KT 10SM SCT120 17/02 A3026 RMK AO2 T01700018,1022.699989302906,,,,,34.56399335225895,5.000028531077477,SCT,,,,12000.0,,,,,HMP,62.6,23-04-2021 16:15,10.0,
23633,30.201996462146393,147.5028978012376,33.999841652520004,65.5,,,,,33.3899,-84.331,KHMP 231715Z AUTO 10009KT 040V120 10SM CLR 19/02 A3023 RMK AO2 T01860017,1021.849991085755,,,,,31.749914834733737,6.199788870026676,CLR,,,,8000.0,12000.0,,,,HMP,65.5,23-04-2021 17:15,10.0,
23639,30.183996918643633,142.5012483058706,34.47985848585572,66.4,,,,,33.3899,-84.331,KHMP 231815Z AUTO 12005KT 10SM CLR 19/02 A3021 RMK AO2 T01910015,1021.249991085755,,,,,30.829861053652692,5.999985734461262,CLR,,,,8000.0,,,,,HMP,66.4,23-04-2021 18:15,10.0,
23645,30.153996918643635,99.99108368849974,35.399740367194966,68.7,,,,,33.3899,-84.331,KHMP 231915Z AUTO 12005KT 10SM CLR 20/03 A3018 RMK AO2 T02040032,1020.249991085755,,,,,29.94184838585429,3.5997089830097435,CLR,,,,,,,,,HMP,68.7,23-04-2021 19:15,10.0,
23651,30.13399691864363,176.66666666666666,36.19983166664289,70.2,,,,,33.3899,-84.331,KHMP 232015Z AUTO 17009KT 10SM CLR 21/03 A3015 RMK AO2 T02120030,1019.4999893029061,,,,,30.38386410647798,5.999786004707897,CLR,,,,,,,,,HMP,70.2,23-04-2021 20:15,10.0,
23657,30.121996462146395,166.00122683633148,36.039852209018676,67.6,,,,,33.3899,-84.331,KHMP 232115Z AUTO 18004KT 10SM CLR 20/02 A3014 RMK AO2 T01980023,1018.9999893029061,,,,,30.56784048274583,4.999871610151358,CLR,,,,,,,,,HMP,67.6,23-04-2021 21:15,10.0,
23663,30.10399620536669,137.49843964548745,37.53990927117362,68.2,,,,,33.3899,-84.331,KHMP 232215Z AUTO 15005KT 10SM CLR 20/03 A3013 RMK AO2 T02010028,1018.349991085755,,,,,32.83592904321032,4.799911553659824,CLR,,,,,,,,,HMP,68.2,23-04-2021 22:15,10.0,
23669,30.089996718926088,105.99780310703434,38.339870754219035,67.1,,,,,33.3899,-84.331,KHMP 232315Z AUTO 15008KT 10SM CLR 19/03 A3011 RMK AO2 T01950035,1017.9499910857551,,,,,37.24183640280175,5.199760338949201,CLR,,,,,,,,,HMP,67.1,23-04-2021 23:15,10.0,
23675,30.095997232485484,71.99931525414057,41.379603132712305,61.2,,,,,33.3899,-84.331,KHMP 240015Z AUTO 10005KT 10SM CLR 16/05 A3010 RMK AO2 T01620053,1018.249991085755,,,,,51.608680580322115,2.7998544915048718,CLR,,,,,,,,,HMP,61.2,24-04-2021 00:15,10.0,
23681,30.101997032767944,75.00222907787507,42.13956975135166,57.7,,,,,33.3899,-84.331,KHMP 240115Z AUTO 00000KT 10SM CLR 14/07 A3012 RMK AO2 T01430065,1018.349987520057,,,,,54.47251487182413,2.600051355939457,CLR,,,,,,,,,HMP,57.7,24-04-2021 01:15,10.0,
23687,30.103997489265183,97.5002229077875,41.379667327636625,59.2,,,,,33.3899,-84.331,KHMP 240215Z AUTO 08005KT 10SM CLR 15/07 A3012 RMK AO2 T01510065,1018.299992868604,,,,,50.39513545129033,4.749933127663748,CLR,,,,11000.0,,,,,HMP,59.2,24-04-2021 02:15,9.799954350276039,
23693,30.079996148304545,104.00019971754233,40.65969557340333,58.8,,,,,33.3899,-84.331,KHMP 240315Z AUTO 09005KT 10SM CLR 15/06 A3011 RMK AO2 T01490059,1017.349991085755,,,,,51.09724346994964,4.599937231629553,CLR,,,,,,,,,HMP,58.8,24-04-2021 03:15,9.000128389848642,
23699,30.07399748926518,65.00222907787507,41.13963394627598,56.1,,,,,33.3899,-84.331,KHMP 240415Z AUTO 08004KT 10SM CLR 13/06 A3008 RMK AO2 T01340060,1017.4999893029061,,,,,55.41680009700566,3.400162627141614,CLR,,,,10000.0,,,,,HMP,56.1,24-04-2021 04:15,10.0,
23705,30.053996205366698,82.49888546106247,41.95967132198747,55.6,,,,,33.3899,-84.331,KHMP 240515Z AUTO 08004KT 10SM CLR 13/07 A3008 RMK AO2 T01310065,1016.1499946514531,,,,,57.51089031227265,4.3998202542119005,CLR,,,,9499.738487506835,10250.02674273489,12000.0,,,HMP,55.6,24-04-2021 05:15,10.0,
23711,30.025997232485484,99.99821673769995,41.25968273441846,57.2,,,,,33.3899,-84.331,KHMP 240615Z AUTO 10007KT 10SM SCT120 14/06 A3005 RMK AO2 T01400057,1015.4499910857551,,,,,54.13728854905206,6.399777457595686,SCT,,,,11199.931525414057,10000.0,,,,HMP,57.2,24-04-2021 06:15,10.0,
23717,30.005997232485484,83.99492146820924,44.619883307893126,57.7,,,,,33.3899,-84.331,KHMP 240715Z AUTO 11009KT 10SM SCT085 OVC110 14/07 A3003 RMK AO2 T01430070,1014.949994651453,,,,,63.307819369748486,5.3996633332857815,SCT,OVC,,,8700.166906803235,11000.0,,,,HMP,57.7,24-04-2021 07:15,10.0,
23723,29.997996975705792,83.99206836046163,47.69986733048974,56.5,,,,,33.3899,-84.331,KHMP 240815Z AUTO 12006KT 10SM -RA SCT050 OVC100 14/09 A3001 RMK AO2 T01360089,1014.549991085755,,,,,75.73806716215637,3.9997004236865004,SCT,OVC,,,5360.082169503131,8100.02995763135,9166.698368919111,,,HMP,56.5,24-04-2021 08:15,10.0,#NAME?
23729,29.965997232485485,99.9985733647193,49.05974978245054,55.2,,,,,33.3899,-84.331,KHMP 240915Z AUTO 10005KT 10SM SCT050 BKN065 OVC080 13/10 A2999 RMK AO2 T01290097,1013.6499946514531,,,,,80.80098532076065,4.7998402259661335,SCT,BKN,OVC,,5180.183740138947,7700.152641264497,8500.11888062008,,,HMP,55.2,24-04-2021 09:15,9.400077033909186,
23735,29.94799754632734,94.99866255327495,51.65986675986819,53.6,,,,,33.3899,-84.331,KHMP 241015Z AUTO 11006KT 3 1/2SM RA BR SCT024 SCT045 OVC065 12/11 A2997 RMK AO2 P0001 T01200111,1013.049987520057,,,,,94.56974364826888,6.1999315254140575,SCT,SCT,OVC,,1679.9697570578753,4420.010271187892,5779.949785303642,,,HMP,53.6,24-04-2021 10:15,3.8000256779697286,RA BR
23743,29.927271725246875,83.33036149447832,51.69075554518163,51.1,,,,,33.8756,-84.302,KPDK 241110Z VRB03KT 3SM RA BR SCT013 BKN024 OVC047 11/10 A2994 RMK AO2 P0006 T01060100,1012.649987520057,,,,,95.91166313305195,5.908800321591358,SCT,BKN,OVC,,763.6686052919932,2116.6900420757365,5275.02184028954,,,PDK,51.1,24-04-2021 11:10,2.704625469257552,RA BR
23757,29.894997753418018,87.49565387941409,53.659869626924745,55.0,17.0,,,,33.78,-84.52,KFTY 241208Z 07009KT 2SM +RA BR SCT007 BKN020 OVC039 13/12 A2989 RMK AO2 P0012 T01280117,1011.2499803886612,,,,,96.51985907155542,7.699799590622838,SCT,BKN,OVC,,510.0133368517898,1471.4412331013966,3449.979794618237,,,FTY,55.0,24-04-2021 12:08,2.199976107778879,#NAME?
23771,29.845712138887333,104.99910851192811,54.51419693025577,52.0,17.74997771319557,,,,33.8756,-84.302,KPDK 241311Z 1 1/2SM +RA BR BKN004 BKN008 OVC017 11/11 A2987 RMK AO2 PRESFR P0021 T01110111,1009.699978605812,,,,,97.58141067635235,8.000083205058868,BKN,BKN,OVC,,607.1613780736922,1840.0186839909575,3125.041673723714,,,PDK,52.0,24-04-2021 13:11,2.0178499564448837,#NAME?
23786,29.81666401202907,105.9959062575777,56.21652511901294,57.0,19.0,,,,33.78,-84.52,KFTY 241403Z 00000KT 1 1/2SM +RA BR SCT008 BKN031 OVC042 14/13 A2984 RMK AO2 P0008 T01390133,1009.399996434302,,,,,95.13249240753838,6.749784558329718,SCT,BKN,OVC,,783.3304607777296,1658.371320404852,3025.041451978106,,,FTY,57.0,24-04-2021 14:03,7.16642200417214,#NAME?
23801,29.8209964197073,165.55250019811396,58.779839100790234,59.0,,,,,33.78,-84.52,KFTY 241507Z 15007KT 110V180 10SM BKN008 OVC016 15/13 A2982 RMK AO2 CIG 007V013 T01500133,1008.7499803886612,,,,,92.25304652954098,6.500071320571705,BKN,OVC,,,1039.9780332639145,1837.4499647859072,3019.916414674502,,,FTY,59.0,24-04-2021 15:07,10.0,
23813,29.81666195123691,183.3310350566446,61.233277065179934,63.7,,,,,33.3899,-84.331,KHMP 241615Z AUTO 20007KT 10SM OVC014 18/16 A2986 RMK AO2 T01760161,1008.1999928686039,,,,,90.60024583635477,6.166593359565388,OVC,,,,1299.9572045030372,1819.9520705247992,1933.2699348580666,,,HMP,63.7,24-04-2021 16:15,10.0,
23820,29.754996924229054,187.1421875796016,61.54988722173187,66.0,,,,,33.6301,-84.4418,KATL 241708Z 21006KT 7SM SCT010 BKN017 OVC027 19/17 A2978 RMK AO2 T01890167,1006.199989302906,,,,,84.33253158237271,6.857017677925518,SCT,BKN,OVC,,3074.681501689445,2533.2667665168915,5374.625534950072,,,ATL,66.0,24-04-2021 17:08,10.0,
23830,29.74333051995911,229.9978601997147,62.09986923753596,71.1,21.0,,,,33.3899,-84.331,KHMP 241815Z AUTO 23006KT 10SM CLR 22/17 A2976 RMK AO2 T02170174,1005.899996434302,,,,,72.29025058843109,7.166436841729869,CLR,,,,2524.88678101487,2449.9982171510073,3100.0,,,HMP,71.1,24-04-2021 18:15,10.0,
23838,29.726663298542594,231.66401179239676,60.20013195121371,73.0,19.666666666666668,,,,33.78,-84.52,KFTY 241907Z 24007KT 210V270 10SM SCT026 SCT034 23/16 A2971 RMK AO2 T02280161,1005.0499946514531,,,,,60.350701243432155,9.666115879318133,SCT,SCT,,,3199.9233320258177,3800.0047542074735,5000.0,,,FTY,73.0,24-04-2021 19:07,10.0,
23845,29.69599523531006,229.99910836884996,60.119890440662495,77.4,17.49937591384045,,,,33.3899,-84.331,KHMP 242015Z AUTO 24014G21KT 10SM CLR 25/15 A2973 RMK AO2 T02520155,1003.4999964343019,,,,,57.61171029543931,7.599766045164696,CLR,,,,5699.848433515807,7666.460602025774,7499.928673323823,,,HMP,77.4,24-04-2021 20:15,10.0,
23851,29.668746779355786,203.74887444613836,61.437208804728655,73.0,16.49991084483435,,,,33.6301,-84.4418,KATL 242106Z 24012G19KT 190V300 7SM R09R/0700VP6000FT -TSRA SCT035CB BKN065 BKN090 BKN150 BKN250 23/15 A2964 RMK AO2 RAB04 TSB05 OCNL LTGICCG S-SW MOV NE TS S-SW MOV NE P0000 T02280150,1003.8999857372081,,,,,69.51420203803258,8.249663448251269,SCT,BKN,BKN,BKN,4125.024294132855,5650.071767988802,7833.335314606341,,,ATL,73.0,24-04-2021 21:06,8.624845097042803,#NAME?
23865,29.667996305568042,147.49338040600176,62.079879610016334,64.0,20.5,,,,33.8756,-84.302,KPDK 242207Z 20003KT 10SM FEW035 SCT048 BKN120 18/16 A2966 RMK AO2 LTG DSNT E-SW RAE06 P0000 T01780156,1003.849983954359,,,,,87.52986292088353,6.399369521649514,FEW,SCT,BKN,,3820.106838978397,6422.390401622975,10277.74035565981,,,PDK,64.0,24-04-2021 22:07,9.700066328604745,
23880,29.67199503559252,167.49398148973734,61.99995007061442,64.8,17.0,,,,33.3899,-84.331,KHMP 242315Z AUTO 21013G17KT 10SM SCT016 SCT050 SCT110 18/16 A2971 RMK AO2 LTG DSNT E AND SE T01820164,1003.1999821715101,,,,,91.91173911182756,5.799783163811181,SCT,SCT,SCT,,4620.127248605543,5699.828803766317,9833.016310808884,,,HMP,64.8,24-04-2021 23:15,9.599937231629552,
23886,29.673330856962867,204.4444884697678,60.51644448670783,64.9,24.000442168623145,,,,33.78,-84.52,KFTY 250010Z 10SM VCTS FEW037 SCT075 18/17 A2964 RMK AO2 LTG DSNT SW-N PRESRR T01830167,1003.6999928686039,,290.0,30.0,,91.74872486731607,7.9091834485262655,FEW,SCT,,,1825.098510017414,5072.732577363702,5485.667274561144,,,FTY,64.9,25-04-2021 00:10,6.437238866733628,VCTS
23903,29.703745163418507,153.75880391562507,58.22501381880428,61.0,16.0,,,,33.8756,-84.302,KPDK 250101Z 10004KT 8SM VCTS -RA FEW013 BKN048 OVC090 16/16 A2964 RMK AO2 LTG DSNT ALQDS TSE0055 PRESFR P0001 T01610156,1005.5499982171511,,,,,94.72500552752172,4.125135959203323,FEW,BKN,OVC,,3650.0793466825953,7266.877474114668,8666.698368919111,,,PDK,61.0,25-04-2021 01:01,9.00012481500633,VCTS -RA
23913,29.751663318315284,238.33323426968295,57.933328182023516,58.5,,,,,33.3899,-84.331,KHMP 250215Z AUTO 22003KT 10SM SCT070 SCT080 15/14 A2977 RMK AO2 LTG DSNT SE T01470143,1006.449998217151,,,,,96.26642562499258,3.999940561809774,SCT,SCT,,,2833.0143483791207,6419.815115980485,9000.0,,,HMP,58.5,25-04-2021 02:15,10.0,
23920,29.758329806709305,204.99144100235372,57.96665557166972,60.1,,,,,33.78,-84.52,KFTY 250300Z 23003KT 10SM OVC090 16/14 A2974 RMK AO2 T01560144,1006.5000035656981,,,,,95.91981503055086,3.3331946458714725,OVC,,,,5274.9915301082365,9000.0,,,,FTY,60.1,25-04-2021 03:00,10.0,
23927,29.76999696877842,271.2514487456092,57.374959435122946,58.5,22.0,,,,33.3899,-84.331,KHMP 250415Z AUTO 25007KT 10SM CLR 15/14 A2979 RMK AO2 T01470143,1007.300003565698,,,,,93.78702512347769,6.125037890269779,CLR,,,,1028.6271752863024,3300.039222677839,4675.025851310394,,,HMP,58.5,25-04-2021 04:15,10.0,
23936,29.79399763192057,288.0002567796973,56.51985620336952,58.6,,,,,33.3899,-84.331,KHMP 250515Z AUTO 29006KT 10SM SCT006 15/14 A2981 RMK AO2 T01480143,1007.700007131396,,,,,93.45548438636786,7.000213983081071,SCT,,,,1633.4593348073129,5500.0,7000.0,,,HMP,58.6,25-04-2021 05:15,10.0,
23942,29.79999786025059,293.33325408335514,55.383162549630306,57.7,16.0,,,,33.3899,-84.331,KHMP 250615Z AUTO 29006KT 10SM CLR 14/14 A2981 RMK AO2 T01430137,1007.850012479943,,,,,92.30608093007773,7.000213974941157,CLR,,,,2319.871904598882,2450.0124808330065,4749.964340477124,,,HMP,57.7,25-04-2021 06:15,10.0,
23950,29.79777530351539,304.4444796652614,53.35544029543221,57.0,19.400316658821517,,,,33.8756,-84.302,KPDK 250705Z AUTO 29008KT 10SM FEW013 BKN027 OVC032 14/13 A2978 RMK AO2 T01390128,1008.0500160456411,,,,,88.84072455384029,10.111278409991442,FEW,BKN,OVC,,1433.34865438869,2350.0561667528486,3500.0320964319467,,,PDK,57.0,25-04-2021 07:05,10.0,
23963,29.818747659718635,308.7498885580301,51.412389672449756,55.2,21.20042221176202,,,,33.3899,-84.331,KHMP 250815Z AUTO 30009G14KT 270V350 10SM SCT017 SCT024 BKN031 13/11 A2983 RMK AO2 T01290114,1008.750012479943,,,,,87.97968796248418,9.375220655100476,SCT,SCT,BKN,,1862.5234028136867,3062.55371502951,4100.088441293526,,,HMP,55.2,25-04-2021 08:15,10.0,
23973,29.84333123320891,315.00035662490194,50.749875181284324,55.0,19.999928686040292,,,,33.3899,-84.331,KHMP 250915Z AUTO 31009KT 10SM BKN018 BKN023 OVC028 13/11 A2985 RMK AO2 T01280111,1009.5500089142449,,,,,86.41461187323173,8.500190199947696,BKN,BKN,OVC,,2083.3610708257056,2859.9723268287116,3400.0713198934955,,,HMP,55.0,25-04-2021 09:15,10.0,
23980,29.863998345197505,308.0009700566342,49.85987531919143,54.0,19.500017828489927,,,,33.3899,-84.331,KHMP 251015Z AUTO 31006KT 10SM OVC022 12/10 A2987 RMK AO2 T01220104,1010.300010697094,,,,,86.01955191942822,8.600365197791694,OVC,,,,2480.0282457667013,,,,,HMP,54.0,25-04-2021 10:15,10.0,
23986,29.903999629095992,321.9998858756901,49.199897288121086,53.6,20.0,,,,33.3899,-84.331,KHMP 251115Z AUTO 32006KT 10SM OVC024 12/10 A2989 RMK AO2,1012.000007131396,,,,,82.25150330247222,8.400447937916375,OVC,,,,2480.015406781837,3200.0,,,,HMP,53.6,25-04-2021 11:15,10.0,
23992,29.923331510562164,326.6661119102246,48.73330559551123,55.2,18.750182758313276,,,,33.3899,-84.331,KHMP 251215Z AUTO 32006KT 10SM OVC024 13/09 A2993 RMK AO2 T01290095,1012.650016045641,,,,,75.40468539365914,8.500326910046242,OVC,,,,2450.0106997646053,,,,,HMP,55.2,25-04-2021 12:15,10.0,
24000,29.953998915819056,331.9984593218163,48.43986504800353,57.2,21.500882651878534,,,,33.3899,-84.331,KHMP 251315Z AUTO 34005KT 10SM OVC024 14/10 A2995 RMK AO2 T01400095,1013.700007131396,,335.0001782848993,27.0,,69.05952039258763,9.000399435084667,OVC,,,,2400.0,,,,,HMP,57.2,25-04-2021 13:15,10.0,
24006,29.971998459321817,278.0093867244897,49.03991783049687,60.3,17.400248220374042,,,,33.3899,-84.331,KHMP 251415Z AUTO 33009G17KT 250V010 10SM SCT026 16/10 A2998 RMK AO2 T01570098,1014.050005348547,,340.0,27.0,,62.9855822479636,8.200159774033866,SCT,,,,2600.0,,,,,HMP,60.3,25-04-2021 14:15,10.0,
24012,29.987998402259663,338.0002567796973,49.47998830225823,63.3,17.750200602699667,,,,33.3899,-84.331,KHMP 251515Z AUTO 35007KT 10SM CLR 17/10 A2999 RMK AO2 T01740098,1014.5500089142449,,,,,58.94189945648297,8.400162627141613,CLR,,,,,,,,,HMP,63.3,25-04-2021 15:15,10.0,
24018,29.989998145479962,270.00584887088263,49.91999457909528,65.5,16.00014264317809,,,,33.3899,-84.331,KHMP 251615Z AUTO 33008G15KT 280V350 10SM CLR 19/10 A3000 RMK AO2 T01860098,1014.5500089142449,,,,,55.351869641507015,7.80031098874449,CLR,,,,,,,,,HMP,65.5,25-04-2021 16:15,10.0,
24024,29.993998915819056,301.9998858756901,50.09982881353515,67.3,17.000309060219195,,,,33.3899,-84.331,KHMP 251715Z AUTO 28009G14KT 260V320 10SM CLR 20/10 A3000 RMK AO2 T01960104,1014.650008914245,,,,,52.909663475941166,9.000256779697285,CLR,,,,,,,,,HMP,67.3,25-04-2021 17:15,10.0,
24030,29.98599865903936,328.00039943508466,49.89979172313443,68.4,17.750539398370215,,,,33.3899,-84.331,KHMP 251815Z AUTO 31007G15KT 270V020 10SM CLR 20/11 A3000 RMK AO2 T02020106,1014.450008914245,,,,,51.26574958273299,9.8005392373643,CLR,,,,,,,,,HMP,68.4,25-04-2021 18:15,10.0,
